english,german,label
Serious concern was expressed among Danish voters that the elimination of tax vetoes within the European Union would dissipate future social security benefits.,"Die dänischen Bürger äußerten sich sehr besorgt darüber, dass die Abschaffung des Vetorechts in bezug auf Steuerfragen in der Europäischen Union ihr Sozialleistungssystem aushöhlen könnte.",1
The invoice recipient is responsible.,die rechnungsempfangende Person ist verantwortlich.,0
Not all birds build nests.,Nicht alle Vögel bauen Nester.,0
The secretaries are intelligent.,Die Sekretärinnen sind intelligent.,1
"It is true, as one of the speakers said, that we have to make an effort to inform people about the Charter, an effort that can begin in this Parliament.","Wir müssen natürlich, eine der referierenden Personen sagte es bereits, eine Informationskampagne zur Charta durchführen, die hier in diesem Parlament beginnen kann.",0
The children's day carer is diligent.,die Kindertagespflegeperson ist fleißig.,0
The party leader is responsible.,der*die Perteichef*in ist verantwortlich.,0
The beginners are diligent.,Die Anfängerinnen sind fleißig.,1
I don't really want to bother you with my problems.,Ich möchte dich eigentlich nicht mit meinen Problemen belasten.,0
"This group consists of the representatives of Research Ministers, but also actual Ministers for Social Affairs and Home Affairs, to overcome obstacles to mobility, such as problems concerning pensions and freedom of movement on European territory.","Dieser Gruppe gehören Vertreter der Forschungsminister, aber auch der Sozial ­ und Innenminister an, die sich mit der Beseitigung der Mobilitätshindernisse sowie mit Rentenproblemen oder auch dem Problem der Freizügigkeit auf dem europäischem Hoheitsgebiet beschäftigen werden.",1
The team leader is diligent.,der*die Teamleiter*in ist fleißig.,0
The host is diligent.,die einladende Person ist fleißig.,0
That is the only right and the only sensible way of investing the money at our disposal on behalf of our fellow citizens.,"Nur so ist das Geld, das uns für unsere Mitbürgerinnen und Mitbürger zur Verfügung steht, sinnvoll und richtig angelegt.",1
I congratulate my colleague Mary Honeyball on his first report for the European Parliament.,Ich beglückwünsche das Kollegiumsmitglied Mary Honeyball zu seinem ersten Bericht für das Europäische Parlament.,0
"We have received a reply from the confederation of producers of registered designation of origin (AOC) wine, saying, ""We support the position of the Committee on the Environment, Public Health and Consumer Policy, as it offers the guarantee that European regulations are not going to permit the implementation of procedures to authorise the sale of genetically modified wine - growing materials which may be harmful to the brand image of wine growing"".","Der Verband der Hersteller von Weinen mit kontrollierter Ursprungsbezeichnung teilt uns mit: Wir unterstützen den Standpunkt des Ausschusses für Umweltfragen, Volksgesundheit und Verbraucherpolitik, denn damit wird gewährleistet, dass die europäische Verordnung nicht die Einführung von Verfahren zur Genehmigung des Verkaufs von genetisch verändertem Rebpflanzgut zulassen wird, das dem Image des Weinbaus schaden könnte.",1
The investigators are diligent.,Die Versuchsleiterinnen sind fleißig.,1
The speakers are diligent.,die Sprecher*innen sind fleißig.,0
The colleagues are diligent.,die Kolleg*innen sind fleißig.,0
The practitioner is responsible.,die praktizierende Person ist verantwortlich.,0
The advocate is diligent.,der*die Fürsprecher*in ist fleißig.,0
The employee representatives are diligent.,die Arbeitnehmervertreter*innen sind fleißig.,0
The investigator is diligent.,Der Versuchsleiter ist fleißig.,1
The advocate is intelligent.,die mitwirkende Person ist intelligent.,0
"Then, some years later, when I allowed my second son, who is six or seven years younger, to go out on his own, his older brother protested: ""You never let me go out on my own and here you are, letting my brother out alone, and he is younger than I was""!","Als ich hingegen einige Jahre später meinem zweiten Kind im Alter von noch nicht einmal sechs oder sieben Jahre erlaubte, allein spazieren zu gehen, protestierte das ältere Kind: Mir hast Du nicht erlaubt, allein zu gehen, aber deinem jüngeren Nachwuchs, der viel jünger ist, sehr wohl! """,0
"In his report, my colleague, Mr Evans, thanks the Commissioner, Mr Monti, for having got to grips with the issue of State aid policy.","Im Bericht Evans wird dem Kommissar, Herr Monti, dafür gedankt, dass er mit fester Hand in die staatliche Beihilfepolitik eingegriffen haben.",0
The blogger is intelligent.,die bloggende Personen ist intelligent.,0
The camera operator is diligent.,Der Kameramann ist fleißig.,1
"The Commission needs to draw up a list of the problems encountered by European citizens, particularly with regard to the issues of freedom of residence and freedom of establishment and, most especially, with regard to their right to work, study and obtain recognition of their qualifications in other Member States.","Es wäre wünschenswert, wenn die Kommission eine Liste der Probleme erstellen würde, mit denen europäische Bürger konfrontiert werden, vor allem was die Freizügigkeit und die Niederlassungsfreiheit und ganz besonders ihr Recht betrifft, in anderen Mitgliedstaaten zu arbeiten, zu studieren oder ihre Qualifikationen anerkennen zu lassen.",1
"Mr President, I should like to underline what my colleague Mr Hernández Mollar has just said.","Geehrtes Präsidium! Ich möchte das unterstreichen, was Hernández Mollar gerade gesagt hat.",0
"We need more entrepreneurs in Europe, who, in their turn, will create more jobs.","Wir brauchen mehr Unternehmer in Europa, die wiederum mehr Mitarbeiter beschäftigen.",1
The users are responsible.,Die User*innen sind verantwortlich.,0
"Specialists worldwide have also said that peat is an important biomass fuel, whose annual growth clearly exceeds its consumption in Finland.","Selbst internationale Experten haben festgestellt, dass Torf ein wichtiger Biomassebrennstoff ist, dessen jährlicher Zuwachs in Finnland den Verbrauch deutlich übersteigt.",1
"Lastly, Commissioner, there is the case of the public financing of State television under the alibi of financing a public service, which is a concept that is fading fast.","Und schließlich, Herr Kommissar, wäre da die öffentliche Finanzierung des staatlichen Fernsehens, die mit der Erfüllung eines öffentlich - rechtlichen Auftrags gerechtfertigt wird, ein Konzept, das immer verschwommener wird.",1
The social workers are diligent.,Die Sozialarbeiterinnen sind fleißig.,1
The minister is diligent.,Die Ministerin ist fleißig.,1
The Jew is diligent.,Der Mensch jüdischen Glaubens ist fleißig.,0
The hosts are intelligent.,Die Gastgeberinnen sind intelligent.,1
The freelancers are responsible.,Die Freiberuflerinnen sind verantwortlich.,1
The employees are diligent.,Die Beschäftigte sind fleißig.,1
The blogger is responsible.,die bloggende Personen ist verantwortlich.,0
I don't know if I can ever trust you again.,"Ich weiß nicht, ob ich dir jemals wieder werde vertrauen können.",0
"Indeed it was commented that on Wednesday evening when the Commissioner spoke about BSE, somebody drew attention to the fact that there were only 17 people in the House.","Ja, man hat davon gehört, dass am Mittwochabend, als der Kommissar über BSE sprach, jemand darauf aufmerksam machte, dass sich nur siebzehn Abgeordnete im Plenarsaal befanden.",1
"Perhaps the citizens of the European Union can understand that best if they evoke their historic memory and those long-past years after World War II, when the prospects for the Continent and European civilisation itself were extremely uncertain.","Vielleicht können das die Bürger der Europäischen Union am besten verstehen, wenn sie ihr historisches Gedächtnis bemühen und sich jener längst vergangenen Jahre nach dem 2. Weltkrieg erinnern, als die Aussichten für den Kontinent und die europäische Zivilisation äußerst ungewiss waren.",1
The organ donor is responsible.,die Organ spendende Person ist verantwortlich.,0
"As has also been said by other MEPs, most of whom have been Italian, though I do not believe that that is really significant, given the disgust we all feel, it is an unworthy punishment: a punishment unworthy of a civilised society, which always involves a risk of innocent people being convicted.","Wie meine Kollegen, die meisten von ihnen sind Italiener, was aber meiner Ansicht für den Abscheu, den wir empfinden, eigentlich unerheblich ist hier schon gesagt haben, ist dies eine erniedrigende Strafe, unwürdig einer zivilisierten Gesellschaft, die auch stets die Gefahr in sich birgt, dass Unschuldige verurteilt werden.",1
The consumer advisors are intelligent.,Die Verbraucherschützer sind intelligent.,1
"Our own Prime Minister, Mr Tony Blair, and his Foreign Secretary, Mr Cook may deny that a superstate is on its way, but when I hear proposals for our own police forces to be trained in a European approach to crime fighting and internal security, it is obvious that the writing is on the wall.","Unser eigener Premierminister, Tony Blair, und sein Außenminister, Robin Cook, mögen leugnen, dass wir uns auf dem Weg zu einem Superstaat befinden, aber wenn ich von Vorschlägen höre, nach denen unsere eigenen Polizeikräfte in einem europäischen Ansatz der Verbrechensbekämpfung und der inneren Sicherheit geschult werden sollten, dann ist das schon ein böses Omen.",0
The ministers are intelligent.,Die Ressortleitungen sind intelligent.,0
The signee is intelligent.,die unterzeichnende Person ist intelligent.,0
The relatives are intelligent.,die Angehörigen sind intelligent.,0
The food authority must provide objective information to both consumers and decision makers.,Die Lebensmittelbehörde muss Bürgern wie Entscheidungsträgern objektive Informationen zur Verfügung stellen.,1
"Yesterday, they went to the movies.",Sie sind gestern ins Kino gegangen.,0
It wasn't easy.,Es war nicht leicht.,0
