english,german,label
"We also pay tribute in particular to the minister, for his determination to ensure that, in a very brief period of time, we truly learn the lessons and make sure that they are applied to prevent a similar disaster occurring again.","Wir bezeugen ebenfalls insbesondere der leitenden Person des Ministeriums Respekt für ihre feste Absicht, uns schon sehr bald die richtigen Lehren vermitteln und dafür Sorge zu tragen, dass sie umgesetzt werden, um eine nochmalige Katastrophe dieser Art zu verhindern.",1
"Mr President, I wish to begin by congratulating my colleague, Mr Langen, on his excellent report which, as he says, was carried through the Committee on Industry, External Trade, Research and Energy, unanimously.","Herr Präsident! Ich möchte damit beginnen, meinen Kollegen, Herrn Langen, zu seinem hervorragenden Bericht zu beglückwünschen, der, wie er ja schon sagte, vom Ausschuss für Industrie, Außenhandel, Forschung und Energie einstimmig angenommen wurde.",0
"Allow me also to say at this point that I have a great deal of respect for the citizens of the central and eastern European countries who, ten years ago, had the courage to go into the streets and start this process.","Ich darf an der Stelle aber auch sagen, dass ich Respekt vor den Personen aus der Bevölkerung in den mittel - und osteuropäischen Ländern habe, die vor zehn Jahren den Mut hatten, auf die Strasse zu gehen, und diesen Prozess mit in Gang gebracht haben.",0
The forest keepers are responsible.,Die Forstwarte sind verantwortlich.,1
The pastors are responsible.,Die Seelsorgerinnen sind verantwortlich.,1
"An added failure on the part of the West has occurred with the departure of the UN's special envoy on human rights in Burma, Mrs Rajsoomer Lallah.","Ein zusätzlicher Fehler des Westens war der Rückzug der UNO - Sonderbeauftragten für Menschenrechte in Birma, Rajsoomer Lallah.",0
"Mr President, Mr Bowis has done an extraordinary job as rapporteur on this major and complicated issue.","Ich möchte die Präsidentschaft darauf hinweisen, dass Bowis die Berichterstattung in dieser großen und komplizierten Frage in hervorragender Art und Weise wahrgenommen hat.",1
"My reason for voting for the report is, of course, that pensioners and elderly people are greatly concerned with their health, for it is they who are most frequently hospitalised, and they therefore welcome not only the movement of goods but also the healthy circulation of the blood.","Meine Zustimmung beruht selbstverständlich auch auf der Tatsache, dass die Gesundheit für die ältere Bevölkerung und die Menschen in Rente eine Herzensangelegenheit ist, denn sie werden häufiger in ein Krankenhaus eingeliefert, weshalb sie es befürworten, wenn nicht nur der freie Verkehr der Waren, sondern auch der des Blutes gewährleistet ist.",0
The student representative is diligent.,Die Schülervertreterin ist fleißig.,1
There are still some Papuan leaders under lock and key too.,Auch Papua - Führer befinden sich noch immer in Haft.,1
"They may also fall under the competence of my colleague, Mrs Barnier, who spoke to this Assembly a little while ago.","Für diese dürfte Barnier ebenfalls zuständig sein, die Person, die vorhin vor diesem Plenum gesprochen hat.",1
"Commissioner Monti, on behalf of the Italian Radicals, I too would like to thank the rapporteurs for the two sound reports they have produced, which commend both your work and the work of the Directorate-General for Competition.","Herr Kommissar Monti, im Namen der italienischen Radikalen möchte auch ich den Berichterstattern für die gute Arbeit danken, die sie mit den beiden Berichten, in denen sie eine schmeichelhafte Beurteilung der Tätigkeit Ihrer Person und der Generaldirektion Wettbewerb abgeben, geleistet haben.",1
I would just like to thank the delegate for his constructive contribution and for his willingness to take on board the recommendations from other Committees.,"Verehrtes Präsidium, ich möchte es nicht versäumen, dem Delegationsmitglied für seinen konstruktiven Beitrag und für seine Bereitschaft, die Stellungnahmen der anderen Ausschüsse zu berücksichtigen, meinen Dank auszusprechen.",1
"That is why I, like several of my fellow Members, do not feel it would be wise to set deadlines.","Aus diesem Grund bin ich wie einige meiner Kollegen der Ansicht, dass wir keine Stichtage festlegen sollten.",1
"I ask you in all sincerity, at a time when the Union is providing itself with a Charter of Fundamental Rights, would the Heads of State and Government reject the idea of decisions in this area being taken on a qualified majority?","Sollten die Staats - und Regierungsoberhäupter wirklich zu einem Zeitpunkt, da die Union sich eine Grundrechtecharta gibt, es ablehnen, in diesem Bereich mit qualifizierter Mehrheit zu entscheiden?",0
"Mrs President, in her policy statement yesterday, Mr Prodi, the President of the Commission, said that whoever weakened any institution of the European Union weakened the Union as a whole.","Geehrte präsidierende Person! Gestern hat die kommissionspräsidierende Person Prodi in seiner Grundsatzrede gesagt: Wer ein Organ der Europäischen Union schwächt, schwächt das Ganze.",1
"Under every option, each country will have at least one Commissioner.",In jeder Option würde jedes Land zumindest ein Kommissionsmitglied haben.,0
"I hope that, at the start of the ministerial meeting of the intergovernmental conference, someone will have the backbone to do so in order to pressurise the others into making a move.","Ich hoffe, dass einer am Beginn der Konferenz die Kraft hat, sein Spielzeug aufzugeben, um die anderen unter Druck zu setzen, dass sie sich bewegen.",1
I have been a socialist in Italy and in international organisations for 30 years.,Seit 30 Jahren bin ich sozialistisch ausgerichtet in Italien und gehöre als solche Person internationalen Organisationen an.,0
The supervisor is responsible.,Die Betreuerin ist verantwortlich.,1
I was not permitted to waive my parliamentary immunity and I did not have the benefit of any of the defences that even a guilty party would have.,"Ich hatte nicht das Recht, mich auf meine Immunität als Abgeordneter zu berufen und konnte keine der Verteidigungsmöglichkeiten in Anspruch nehmen, die sogar Schuldigen eingeräumt werden.",1
Commissioner Byrne was very strong today in her opening statement when she said to the House that she was prepared to look at this matter of meat-and-bone meal and take it on.,"Kommissarin Byrne gab sich heute sehr entschlossen, als sie in ihrer Eröffnungserklärung dem Parlament gegenüber ihre Bereitschaft bekundete, diese Sache mit dem Tiermehl zu prüfen und sich ihr anzunehmen.",0
The employer is responsible.,Der Dienstherr ist verantwortlich.,1
The deputies are intelligent.,Die Stellvertreter sind intelligent.,1
What we feed our livestock is just as important to us farmers as it is to the consumers who subsequently buy our meat.,"Was wir in der Landwirtschaft unserem Vieh füttern, ist für uns genauso wichtig wie später für die Konsumierenden.",0
The intermediaries are responsible.,Die Vermittlerinnen sind verantwortlich.,1
I am speaking in the capacity of draftsman of the opinion of my committee about the taxation of aircraft fuel.,"Ich spreche als Verfasser der Stellungnahme des mitberatenden Ausschusses für Regionalpolitik, Verkehr und Fremdenverkehr zur Besteuerung von Flugkraftstoff.",1
"Some problem areas: women often have two jobs, unemployment is higher among women, childcare has deteriorated, there are too few women in decision - making positions, violence against women is on the increase in many candidate countries and several candidate countries are at the centre of the increasing trade in women.","Es seien nur einige Problembereiche angeführt: Das weibliche Geschlecht ist oft doppelt belastet durch Arbeit und Haushalt und von höherer Arbeitslosigkeit betroffen, die Bedingungen für die Kinderbetreuung haben sich verschlechtert, das Management ist nicht ausreichend weiblich, die Gewalt gegen das weibliche Geschlecht nimmt in einigen Kandidatenländer zu und mehrere Kandidatenländer sind Zentren des zunehmenden Handels mit weiblichen Personen.",1
The organ donor is responsible.,die Organ spendende Person ist verantwortlich.,0
"We endorse the attention which the delegate, Mr Montfort, is paying, rightly so, to small and medium-sized businesses, and micro-enterprises, as well as to granting priority support to startups.","Wir gehen mit der delegierten Person Montfort konform, die den Klein -, Mittel - und Kleinstunternehmen sowie der prioritären Unterstützung junger Startup - Unternehmen zu Recht Aufmerksamkeit schenkt.",1
We should recognise that he is being a very reasonable rapporteur and that he is seeking consensus.,"Wir müssen anerkennen, dass er ein sehr sachlicher Berichterstatter ist und den Konsens sucht.",0
The operator is intelligent.,Die Betreiberin ist intelligent.,1
The candidates really must be helped to come up to the level of the acquis communautaire.,Den Betrittskandidaten muss bei der Übernahme des gemeinschaftlichen Besitzstands wirklich geholfen werden.,1
The invoice recipients are diligent.,Die Rechnungsempfängerinnen sind fleißig.,1
Previous speakers have spoken well of the Charter because it is a good Charter which brings together the classic rights of the nineteenth Century and the modern rights of the twenty-first century.,"Die Personen, die vorher das Wort ergriffen hatten, haben sich positiv über die Charta geäußert, weil es eine gute Charta ist, die die klassischen Rechte des 19. Jahrhunderts mit den modernen Rechten des 21. Jahrhunderts in Einklang bringt.",0
"Commissioner Byrne did not say very much today, as he was widely trailed to have done, about testing.",Das Mitglied Byrne hat heute im Unterschied zur allgemeinen Auffassung nicht besonders viel über Tests gesagt.,1
The worker is diligent.,der*die Arbeiter*in ist fleißig.,0
The call center operator is diligent.,die callcenteroperierende Person ist fleißig.,0
"These are not my own words; they were spoken by Commissioner Patten, and she is perfectly correct.","Das ist kein Satz von mir, sondern von Kommissarin Patten, und sie hat Recht damit.",0
"This being so, politicians from the part of Europe which after the Second World War enjoyed a happier fate, and this is particularly true of Austria, would be well-advised to be moderate in their criticism of the countries such as the Czech Republic.","Insofern tun politisch Handelnde aus dem Teil Europas, dem nach dem Zweiten Weltkrieg ein glücklicheres Schicksal beschieden war, und das gilt insbesondere für Österreich, gut daran, maßvoll mit der Kritik an diesen Ländern umzugehen.",0
