ID;Europarl_ID;SET;SRC;REF-G;REF-N;GENDER;COMMON;REF-G_ann;G-WORDS
37;ep-en-de-11924;Set-G;First of all I wish to thank the draftsmen, Mrs Rübig and Mrs Lehne, for their very comprehensive report on the proposal for a European Parliament and Council directive on general product safety.;Ich möchte zu Beginn den Verfasserinnen der Stellungnahme, Frau Rübig und Frau Lehne, für ihren umfassenden Bericht über den Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates über die allgemeine Produktsicherheit danken.;Ich möchte zu Beginn den Personen Rübig und Lehne, die die Stellungnahme verfasst haben, für ihren umfassenden Bericht über den Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates über die allgemeine Produktsicherheit danken.;F;no;Ich möchte zu Beginn den <G>Verfasserinnen</G> der Stellungnahme , <G>Frau</G> Rübig und <G>Frau</G> Lehne , für ihren umfassenden Bericht über den Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates über die allgemeine Produktsicherheit danken .;Verfasserinnen & Frau & Frau
38;ep-en-de-12039;Set-G;There was a mistake in the original analysis, and that has been corrected now, but I would like the delegate, Mrs Morillon, to briefly comment on these two points.;In der ersten Analyse war ein Fehler, der jetzt korrigiert ist, aber ich wäre dankbar, wenn die Delegierte, Frau Morillon, zu den beiden Fragen kurz Stellung nehmen könnte.;In der ersten Analyse war ein Fehler, der jetzt korrigiert ist, aber ich wäre dankbar, wenn das Delegationsmitglied Morillon zu den beiden Fragen kurz Stellung nehmen könnte.;F;no;In der ersten Analyse war ein Fehler , der jetzt korrigiert ist , aber ich wäre dankbar , wenn <G>die</G> Delegierte , <G>Frau</G> Morillon , zu den beiden Fragen kurz Stellung nehmen könnte .;die & Frau
39;ep-en-de-12085;Set-G;I believe that the day when women achieve real financial independence through their work, then they will be truly free and all other inequalities will have disappeared.;Ich bin überzeugt, dass die Frau an dem Tag, da sie durch ihre Arbeit eine wirkliche wirtschaftliche Unabhängigkeit erreicht und die übrigen Ungleichheiten verschwunden sein werden, tatsächlich frei sein wird.;Ich bin überzeugt, dass die Person an dem Tag, da sie durch ihre Arbeit eine wirkliche wirtschaftliche Unabhängigkeit erreicht und die übrigen Ungleichheiten verschwunden sein werden, tatsächlich frei sein wird.;F;yes;Ich bin überzeugt , dass <G>die</G> <G>Frau</G> an dem Tag , da <G>sie</G> durch <G>ihre</G> Arbeit eine wirkliche wirtschaftliche Unabhängigkeit erreicht und die übrigen Ungleichheiten verschwunden sein werden , tatsächlich frei sein wird .;die & Frau & sie & ihre
40;ep-en-de-12133;Set-G;Let us not forget that it was my Labour colleague, Mrs Whitehead, who introduced the amendments exempting charity shops, and we should congratulate her on her achievements.;Vergessen wir nicht, dass es meine Labour - Kollegin Whitehead war, deren Änderungsanträge die Ausklammerung der Läden von Wohltätigkeitsorganisationen vorsahen, und wir sollten ihr dazu gratulieren.;Vergessen wir nicht, dass es mein Labour - Parteimitglied Whitehead war, dessen Änderungsanträge die Ausklammerung der Läden von Wohltätigkeitsorganisationen vorsahen, und wir sollten ihm dazu gratulieren.;F;no;Vergessen wir nicht , dass es <G>meine</G> Labour - <G>Kollegin</G> Whitehead war , <G>deren</G> Änderungsanträge die Ausklammerung der Läden von Wohltätigkeitsorganisationen vorsahen , und wir sollten <G>ihr</G> dazu gratulieren .;meine & Kollegin & deren & ihr
41;ep-en-de-12329;Set-G;Madam President, I share at least one certainty with the deputy, Mrs Blokland: incineration may be a significant source of pollution but it is in fact necessary today, given the very low levels of waste recycling.;Frau Präsidentin, ich teile zumindest eine Gewissheit mit unserer Stellvertreterin, der Kollegin Bokland: die Verbrennung ist möglicherweise eine wesentliche Ursache für die Verschmutzung, aber angesichts des sehr geringen Prozentsatzes an Abfallrecycling ist sie heutzutage eindeutig erforderlich.;Geehrtes Präsidium: Ich teile zumindest eine Gewissheit mit unserer Stellvertretung, dem Kollegiumsmitglied Bokland: Die Verbrennung ist möglicherweise eine wesentliche Ursache für die Verschmutzung, aber angesichts des sehr geringen Prozentsatzes an Abfallrecycling ist sie heutzutage eindeutig erforderlich.;F;no;<G>Frau</G> <G>Präsidentin</G> , ich teile zumindest eine Gewissheit mit <G>unserer</G> <G>Stellvertreterin</G> , <G>der</G> <G>Kollegin</G> Bokland : die Verbrennung ist möglicherweise eine wesentliche Ursache für die Verschmutzung , aber angesichts des sehr geringen Prozentsatzes an Abfallrecycling ist sie heutzutage eindeutig erforderlich .;Frau & Präsidentin & unserer & Stellvertreterin & der & Kollegin
42;ep-en-de-12398;Set-G;This has been largely due to the excellent work of the European Parliament and its representative, Mrs Blokland.;Dies ist weitgehend der ausgezeichneten Arbeit des Europäischen Parlaments und seiner Vertreterin, Frau Blokland, zu danken.;Dies ist weitgehend der ausgezeichneten Arbeit des Europäischen Parlaments und seiner Vertretung, Blokland, zu danken.;F;no;Dies ist weitgehend der ausgezeichneten Arbeit des Europäischen Parlaments und seiner <G>Vertreterin</G> , <G>Frau</G> Blokland , zu danken .;Vertreterin & Frau
43;ep-en-de-12436;Set-G;I should like to end by stressing that our distinguished spokesperson, Mrs Rocard, took extensive account of the scientific observations and many of the suggestions in my opinion.;Abschließend möchte ich unterstreichen, dass unsere verehrte Sprecherin, Frau Rocard, die wissenschaftlichen Anmerkungen und viele Hinweise in meiner Stellungnahme weitgehend berücksichtigt hat.;Abschließend möchte ich unterstreichen, dass unsere mitteilungsbeauftragte Person Rocard die wissenschaftlichen Anmerkungen und viele Hinweise in meiner Stellungnahme weitgehend berücksichtigt hat.;F;yes;Abschließend möchte ich unterstreichen , dass <G>unsere</G> <G>verehrte</G> <G>Sprecherin</G> , <G>Frau</G> Rocard , die wissenschaftlichen Anmerkungen und viele Hinweise in meiner Stellungnahme weitgehend berücksichtigt hat .;unsere & verehrte & Sprecherin & Frau
44;ep-en-de-12437;Set-G;I should also like to thank my fellow members, Mrs Pronk and Mrs Karas, for their valuable contribution to the final report.;Außerdem möchte ich den Frauen Kolleginen Pronck und Karas für ihre wertvollen Ratschläge bei der Erstellung dieses Berichts danken.;Außerdem möchte ich den Versammelten Pronck und Karas für ihre wertvollen Ratschläge bei der Erstellung dieses Berichts danken.;F;no;Außerdem möchte ich den <G>Frauen</G> <G>Kolleginen</G> Pronck und Karas für ihre wertvollen Ratschläge bei der Erstellung dieses Berichts danken .;Frauen & Kolleginen
45;ep-en-de-12520;Set-G;Madam President, I should also like to congratulate the deputy on her own-initiative report, particularly because it is precisely that: an own-initiative report.;Frau Präsidentin! Auch ich möchte der Stellvertreterin zu ihrem Eigeninitiativbericht gratulieren, vor allem, weil er genau das ist: ein Bericht aus eigener Initiative.;Geehrtes Präsidium: Auch ich möchte der Stellvertretung zu ihrem Eigeninitiativbericht gratulieren, vor allem, weil er genau das ist: ein Bericht aus eigener Initiative.;F;no;<G>Frau</G> <G>Präsidentin</G> ! Auch ich möchte <G>der</G> <G>Stellvertreterin</G> zu <G>ihrem</G> Eigeninitiativbericht gratulieren , vor allem , weil er genau das ist : ein Bericht aus eigener Initiative .;Frau & Präsidentin & der & Stellvertreterin & ihrem
46;ep-en-de-12532;Set-G;Madam President, I am sure that the rapporteur, Mrs Rocard, means well, but to me she resembles a woman tiptoeing along a tightrope.;Frau Präsidentin, meiner Meinung nach hegt die Berichterstatterin, Frau Rocard, wirklich gute Absichten, auf mich hat sie allerdings den Eindruck eines Menschen gemacht, der auf Zehenspitzen auf einem gespannten Seil balanciert.;Geehrtes Präsidium, meiner Meinung nach hegt die Bericht erstattende Person Rocard wirklich gute Absichten, auf mich hat sie allerdings den Eindruck eines Menschen gemacht, der auf Zehenspitzen auf einem gespannten Seil balanciert.;F;no;<G>Frau</G> <G>Präsidentin</G> , meiner Meinung nach hegt <G>die</G> <G>Berichterstatterin</G> , <G>Frau</G> Rocard , wirklich gute Absichten , auf mich hat <G>sie</G> allerdings den Eindruck eines Menschen gemacht , der auf Zehenspitzen auf einem gespannten Seil balanciert .;Frau & Präsidentin & die & Berichterstatterin & Frau & sie
47;ep-en-de-12550;Set-G;I have to say, even, that to my eyes, Mrs President, you resemble a chief physician, with a white coat, stethoscope and hammer to test reflexes.;Ich muss schon sagen, Frau Presidentin, meines Wissens sind Sie eine Chefärztin, mit einem weißen Kittel, einem Stethoskop und einem Hammer, um Reflexe zu testen.;Ich muss schon sagen, meines Wissens sind Sie eine krankheitsbehandelnde Person in Führungsposition, mit einem weißen Kittel, einem Stethoskop und einem Hammer, um Reflexe zu testen.;F;no;Ich muss schon sagen , <G>Frau</G> <G>Presidentin</G> , meines Wissens sind <G>Sie</G> <G>eine</G> <G>Chefärztin</G> , mit einem weißen Kittel , einem Stethoskop und einem Hammer , um Reflexe zu testen .;Frau & Presidentin & Sie & eine & Chefärztin
48;ep-en-de-12560;Set-G;So I am glad that the delegate has been willing to move from her categorical demand for a directive to an in-depth analysis in the form of a Green Paper.;Ich bin daher froh, dass die Delegierte bereit war, von ihrer zwingenden Forderung nach einer Richtlinie zu einer gründlichen Analyse in Form eines Grünbuches überzugehen.;Ich bin daher froh, dass die Delegierten bereit waren, von der zwingenden Forderung nach einer Richtlinie zu einer gründlichen Analyse in Form eines Grünbuches überzugehen.;F;no;Ich bin daher froh , dass <G>die</G> Delegierte bereit war , von <G>ihrer</G> zwingenden Forderung nach einer Richtlinie zu einer gründlichen Analyse in Form eines Grünbuches überzugehen .;die & ihrer
49;ep-en-de-12744;Set-G;The former Commissioner, Mrs MacSharry, justified this criminal silence by claiming that the beef sector must not be put at risk.;So rechtfertigte beispielsweise die frühere Kommissarin MacSharry dieses schuldhafte Schweigen mit dem Hinweis, man dürfe den Rindfleischmarkt nicht in Gefahr bringen.;So rechtfertigte beispielsweise das frühere Kommissionsmitglied MacSharry dieses schuldhafte Schweigen mit dem Hinweis, man dürfe den Rindfleischmarkt nicht in Gefahr bringen.;F;no;So rechtfertigte beispielsweise <G>die</G> frühere <G>Kommissarin</G> MacSharry dieses schuldhafte Schweigen mit dem Hinweis , man dürfe den Rindfleischmarkt nicht in Gefahr bringen .;die & Kommissarin
50;ep-en-de-12780;Set-G;I am sorry that the Commissioner responsible for agriculture is not here and that she does not have the courage to face us and to explain that it is necessary to completely overhaul the common agricultural policy.;Ich bedauere, dass die für die Landwirtschaft zuständige Kommissarin nicht anwesend ist und nicht den Mut hat, uns gegenüberzutreten und uns zu erklären, dass es tatsächlich erforderlich ist, die Gemeinsame Agrarpolitik vollständig zu verändern.;Ich bedauere, dass das für die Landwirtschaft zuständige Kommissionsmitglied nicht anwesend ist und nicht den Mut hat, uns gegenüberzutreten und uns zu erklären, dass es tatsächlich erforderlich ist, die Gemeinsame Agrarpolitik vollständig zu verändern.;F;no;Ich bedauere, dass <G>die</G> für die Landwirtschaft zuständige <G>Kommissarin</G> nicht anwesend ist und nicht den Mut hat , uns gegenüberzutreten und uns zu erklären , dass es tatsächlich erforderlich ist , die Gemeinsame Agrarpolitik vollständig zu verändern .;die & Kommissarin
51;ep-en-de-12817;Set-G;Madam President, I want to thank Commissioner Byrne for her customary vigilance and also the French Minister for her presence today.;Frau Präsidentin! ich möchte Kommissarin Byrne für ihre gewohnte Wachsamkeit und auch der französischen Ministerin für ihre Anwesenheit danken.;Geehrtes Präsidium: Ich möchte dem Kommissionsmitglied Byrne für seine gewohnte Wachsamkeit und auch dem französischen Regierungsmitglied für seine Anwesenheit danken.;F;no;<G>Frau</G> <G>Präsidentin</G> ! ich möchte <G>Kommissarin</G> Byrne für <G>ihre</G> gewohnte Wachsamkeit und auch <G>der</G> französischen <G>Ministerin</G> für <G>ihre</G> Anwesenheit danken .;Frau & Präsidentin & Kommissarin & ihre & der & Ministerin & ihre
52;ep-en-de-12829;Set-G;Commissioner Byrne did not say very much today, as she was widely trailed to have done, about testing.;Frau Byrne hat heute im Unterschied zur allgemeinen Auffassung nicht besonders viel über Tests gesagt.;Kommissionsmitglied Byrne hat heute im Unterschied zur allgemeinen Auffassung nicht besonders viel über Tests gesagt.;F;no;<G>Frau</G> Byrne hat heute im Unterschied zur allgemeinen Auffassung nicht besonders viel über Tests gesagt .;Frau
53;ep-en-de-12936;Set-G;Commissioner Byrne was very strong today in her opening statement when she said to the House that she was prepared to look at this matter of meat-and-bone meal and take it on.;Kommissarin Byrne gab sich heute sehr entschlossen, als sie in ihrer Eröffnungserklärung dem Parlament gegenüber ihre Bereitschaft bekundete, diese Sache mit dem Tiermehl zu prüfen und sich ihr anzunehmen.;Kommissionsmitglied Byrne gab sich heute sehr entschlossen, als es in seiner Eröffnungserklärung dem Parlament gegenüber seine Bereitschaft bekundete, diese Sache mit dem Tiermehl zu prüfen und sich ihr anzunehmen.;F;no;<G>Kommissarin</G> Byrne gab sich heute sehr entschlossen , als <G>sie</G> in <G>ihrer</G> Eröffnungserklärung dem Parlament gegenüber <G>ihre</G> Bereitschaft bekundete , diese Sache mit dem Tiermehl zu prüfen und sich ihr anzunehmen .;Kommissarin & sie & ihrer & ihre
54;ep-en-de-12957;Set-G;Mrs Martinez took part in the first one, and right here I have, if my fellow Member would care to consult it, her minority opinion, which was expressed in writing at the time of the Böge committee.;Frau Martinez war Mitglied des ersten Ausschusses, und ich halte heute für unsere Kollegin die Minderheitenansicht bereit, die sie im ersten Ausschuss, dem Böge - Ausschuss, schriftlich formuliert hat.;Martinez war Mitglied des ersten Ausschusses und ich halte heute für unser Kollegiumsmitglied die Minderheitenansicht bereit, die es im ersten Ausschuss, dem Böge - Ausschuss, schriftlich formuliert hat.;F;no;<G>Frau</G> Martinez war Mitglied des ersten Ausschusses , und ich halte heute für <G>unsere</G> <G>Kollegin</G> die Minderheitenansicht bereit , die <G>sie</G> im ersten Ausschuss , dem Böge - Ausschuss , schriftlich formuliert hat .;Frau & unsere & Kollegin & sie
